day_time,mean_motion
2016-05-23,0.0622903416400829
2016-05-24,0.0622903895470772
2016-05-25,0.0622903765191965
2016-05-26,0.0622903424930647
2016-05-27,0.0622903750014577
2016-05-28,0.0622904026747475
2016-05-29,0.0622903886050181
2016-05-30,0.0622903598176955
2016-05-31,0.0622903940446645
2016-06-01,0.0622904307478544
2016-06-02,0.0622903891729284
2016-06-03,0.0622903063868989
2016-06-04,0.0622902172619653
2016-06-05,0.0622901975813822
2016-06-06,0.0622901774606055
2016-06-07,0.0622901780324824
2016-06-08,0.062290229646213
2016-06-09,0.0622902384907859
2016-06-10,0.0622902187665374
2016-06-11,0.0622902362694013
2016-06-12,0.0622902718871546
2016-06-13,0.0622902726703974
2016-06-14,0.0622902342089124
2016-06-15,0.0622902466617221
2016-06-16,0.0622902695208648
2016-06-17,0.0622902503971716
2016-06-18,0.0622902413595396
2016-06-19,0.062290283043693
2016-06-20,0.0622902823411111
2016-06-21,0.0622902695788791
2016-06-22,0.0622902557172925
2016-06-23,0.0622902976708089
2016-06-24,0.0622903366570512
2016-06-25,0.0622903290106256
2016-06-26,0.0622903011192286
2016-06-27,0.0622903276270413
2016-06-28,0.0622903270553057
2016-06-29,0.0622903283622761
2016-06-30,0.0622903140997456
2016-07-01,0.0622903361615186
2016-07-02,0.0622903409423636
2016-07-03,0.0622903080843865
2016-07-04,0.0622903141251086
2016-07-05,0.0622903469503328
2016-07-06,0.062290351654918
2016-07-07,0.0622903437390926
2016-07-08,0.0622903616900878
2016-07-09,0.0622903809370629
2016-07-10,0.0622903672574681
2016-07-11,0.0622903568256519
2016-07-12,0.0622903879540993
2016-07-13,0.0622903914783618
2016-07-14,0.0622904060721937
2016-07-15,0.062290412975836
2016-07-16,0.0622904154226819
2016-07-17,0.0622904211902856
2016-07-18,0.0622904247040487
2016-07-19,0.0622904290916833
2016-07-20,0.0622904353581586
2016-07-21,0.0622904416246477
2016-07-22,0.062290310211124
2016-07-23,0.0622903086126572
2016-07-24,0.0622903102912543
2016-07-25,0.0622903183492052
2016-07-26,0.0622903226749033
2016-07-27,0.062290326319739
2016-07-28,0.0622903304452113
2016-07-29,0.0622903339589696
2016-07-30,0.0622903351823952
2016-07-31,0.0622903379096479
2016-08-01,0.062290341554485
2016-08-02,0.0622903469288476
2016-08-03,0.0622903497434992
2016-08-04,0.062290356184758
2016-08-05,0.0622903583622375
2016-08-06,0.0622903646287204
2016-08-07,0.0622903702397893
2016-08-08,0.06229037372808
2016-08-09,0.062290377853553
2016-08-10,0.0622903849319916
2016-08-11,0.0622903899750405
2016-08-12,0.0622903927459904
2016-08-13,0.0622903961541259
2016-08-14,0.0622904015030375
2016-08-15,0.0622904060654529
2016-08-16,0.0622904107152482
2016-08-17,0.0622904142981665
2016-08-18,0.0622904165884965
2016-08-19,0.0622904233538372
2016-08-20,0.0622904289649049
2016-08-21,0.0622904335892451
2016-08-22,0.0622904367971478
2016-08-23,0.0622904409226198
2016-08-24,0.0622904452228686
2016-08-25,0.0622904499782823
2016-08-26,0.0622904523996839
2016-08-27,0.0622904554328008
2016-08-28,0.0622904600389071
2016-08-29,0.0622904651074278
2016-08-30,0.0622904699320063
2016-08-31,0.0622904720038528
2016-09-01,0.0622900676849278
2016-09-02,0.062290072134654
2016-09-03,0.062290082439371
2016-09-04,0.0622900873697061
2016-09-05,0.0622900928680709
2016-09-06,0.0622900999648214
2016-09-07,0.0622901053320977
2016-09-08,0.0622901098508855
2016-09-09,0.0622901139327382
2016-09-10,0.0622901206179552
2016-09-11,0.0622901234326643
2016-09-12,0.0622901295244403
2016-09-13,0.062290132339166
2016-09-14,0.0622901359840849
2016-09-15,0.0622901421815406
2016-09-16,0.0622901492345815
2016-09-17,0.0622901537716562
2016-09-18,0.0622901581156712
2016-09-19,0.0622901647063629
2016-09-20,0.0622901734634766
2016-09-21,0.0622901779131593
2016-09-22,0.0622901805530953
2016-09-23,0.062290230763162355
2016-09-24,0.0622902809732294
2016-09-25,0.0622902854046267
2016-09-26,0.0622902890495232
2016-09-27,0.06229029317505635
2016-09-28,0.0622902973005895
2016-09-29,0.0622903050964233
2016-09-30,0.062290312411613
2016-10-01,0.062290316599106
2016-10-02,0.0622903224469736
2016-10-03,0.0622903303047757
2016-10-04,0.0622903369828222
2016-10-05,0.0622903414141947
2016-10-06,0.0622903468688047
2016-10-07,0.0622903539655265
2016-10-08,0.0622903619361113
2016-10-09,0.0622903667607196
2016-10-10,0.0622903703182111
2016-10-11,0.0622903767158266
2016-10-12,0.0622903825890964
2016-10-13,0.0622903900536124
2016-10-14,0.0622903988106902
2016-10-15,0.0622904068249755
2016-10-16,0.0622904148138209
2016-10-17,0.0622904231085132
2016-10-18,0.0622904328268579
2016-10-19,0.0622904372327874
2016-10-20,0.0622904422321604
2016-10-21,0.0622904481236723
2016-10-22,0.0622904569244288
2016-10-23,0.0622904606129844
2016-10-24,0.0622904636898137
2016-10-25,0.0622904701747943
2016-10-26,0.0622904793251037
2016-10-27,0.0622904829699582
2016-10-28,0.0622904876197627
2016-10-29,0.0622904931434596
2016-10-30,0.0622905011322792
2016-10-31,0.0622905096891091
2016-11-01,0.0622905158864551
2016-11-02,0.0622903164157807
2016-11-03,0.0622903258464819
2016-11-04,0.0622903311516994
2016-11-05,0.0622903366936217
2016-11-06,0.0622903406006217
2016-11-07,0.0622903447078564
2016-11-08,0.062290350668476
2016-11-09,0.0622903561484589
2016-11-10,0.0622903610604184
2016-11-11,0.0622903688307348
2016-11-12,0.0622903719512368
2016-11-13,0.0622903812071465
2016-11-14,0.0622903877357881
2016-11-15,0.0622903924038164
2016-11-16,0.0622903984081174
2016-11-17,0.0622904053045359
2016-11-18,0.0622904125322826
2016-11-19,0.062290417812019
2016-11-20,0.0622904218063929
2016-11-21,0.062290427810695
2016-11-22,0.0622904334654496
2016-11-23,0.0622904391638955
2016-11-24,0.0622904414796689
2016-11-25,0.0622904479209146
2016-11-26,0.0622904558477639
2016-11-27,0.0622904607779365
2016-11-28,0.0622904663889869
2016-11-29,0.0622904722804264
2016-11-30,0.0622904787398937
2016-12-01,0.0622904871655864
2016-12-02,0.0622903888029676
2016-12-03,0.0622903888830839
2016-12-04,0.0622903905616689
2016-12-05,0.0622904025957459
2016-12-06,0.0622904088185103
2016-12-07,0.0622904132061291
2016-12-08,0.062290416370309
2016-12-09,0.0622904220250557
2016-12-10,0.0622904284845027
2016-12-11,0.062290433877085
2016-12-12,0.062290437496415
2016-12-13,0.0622904406168972
2016-12-14,0.0622904474258876
2016-12-15,0.0622901487177204
2016-12-16,0.0622901493660644
2016-12-17,0.0622901510884417
2016-12-18,0.0622901597144686
2016-12-19,0.0622901662178133
2016-12-20,0.0622901700375008
2016-12-21,0.0622901730270004
2016-12-22,0.062290178507067
2016-12-23,0.0622901837249767
2016-12-24,0.0622901875446625
2016-12-25,0.0622901914080437
2016-12-26,0.0622901963820833
2016-12-27,0.0622902010319638
2016-12-28,0.0622902067488005
2016-12-29,0.0622902123782443
2016-12-30,0.0622902157792892
2016-12-31,0.0622902195735821
2017-01-01,0.0622902272129435
2017-01-02,0.0622902324308364
2017-01-03,0.0622902355077249
2017-01-04,0.0622902393893991
2017-01-05,0.0622902424225873
2017-01-06,0.0622902483832782
2017-01-07,0.0622902514164695
2017-01-08,0.0622902540747033
2017-01-09,0.0622902572572643
2017-01-10,0.0622902626245236
2017-01-11,0.0622902668557392
2017-01-12,0.0622902702130674
2017-01-13,0.0622902731588625
2017-01-14,0.0622902759481627
2017-01-15,0.062290282757319
2017-01-16,0.0622902872506836
2017-01-17,0.0622902891478167
2017-01-18,0.0622902913253931
2017-01-19,0.0622902967617436
2017-01-20,0.0622903008435811
2017-01-21,0.0622903026096288
2017-01-22,0.0622903047434997
2017-01-23,0.0622903087816382
2017-01-24,0.0622903144547283
2017-01-25,0.0622903182926598
2017-01-26,0.0622903206013
2017-01-27,0.0622903255752783
2017-01-28,0.0622903340010853
2017-01-29,0.062290337183595
2017-01-30,0.0622903401039428
2017-01-31,0.0622903434429653
2017-02-01,0.0622903478489021
2017-02-02,0.0622903540462957
2017-02-03,0.0622903573416237
2017-02-04,0.0622903592133019
2017-02-05,0.0622903611104095
2017-02-06,0.0622903651667871
2017-02-07,0.0622903701407361
2017-02-08,0.0622903722928272
2017-02-09,0.0622903737529775
2017-02-10,0.0622903782899805
2017-02-11,0.0622903838319374
2017-02-12,0.0622903881504618
2017-02-13,0.0622903905464331
2017-02-14,0.0622903934667375
2017-02-15,0.0622903989649937
2017-02-16,0.0622904029339489
2017-02-17,0.0622904054427465
2017-02-18,0.0622904091495274
2017-02-19,0.0622904121389764
2017-02-20,0.0622904159768383
2017-02-21,0.0622904204701042
2017-02-22,0.0622904228041229
2017-02-23,0.0622904268167556
2017-02-24,0.0622903332605106
2017-02-25,0.0622903345203951
2017-02-26,0.0622903378339041
2017-02-27,0.0622903449488145
2017-02-28,0.0622903503596319
2017-03-01,0.0622903560326126
2017-03-02,0.0622903637155306
2017-03-03,0.0622903662243151
2017-03-04,0.0622903697999706
2017-03-05,0.0622903742931933
2017-03-06,0.0622903799479463
2017-03-07,0.0622903829118892
2017-03-08,0.0622903843902223
2017-03-09,0.062290388315421
2017-03-10,0.0622903946437979
2017-03-11,0.0622903992243994
2017-03-12,0.0622904012270437
2017-03-13,0.0622904063319756
2017-03-14,0.0622904108251904
2017-03-15,0.0622901362103189
2017-03-16,0.0622901386318107
2017-03-17,0.0622901405035881
2017-03-18,0.0622901485615873
2017-03-19,0.0622901524869627
2017-03-20,0.062290154777351
2017-03-21,0.0622901569549746
2017-03-22,0.0622901619980959
2017-03-23,0.0622901666662652
2017-03-24,0.0622901702857757
2017-03-25,0.0622901735374269
2017-03-26,0.062290177244328
2017-03-27,0.0622901854517097
2017-03-28,0.0622901914560888
2017-03-29,0.0622901954688429
2017-03-30,0.0622901989389657
2017-03-31,0.0622902050053329
2017-04-01,0.0622902108349295
2017-04-02,0.0622902150915441
2017-04-03,0.0622902179245359
2017-04-04,0.0622902233791879
2017-04-05,0.0622902287901384
2017-04-06,0.0622902324787243
2017-04-07,0.062290235704964
2017-04-08,0.0622902393498574
2017-04-09,0.0622902451977462
2017-04-10,0.0622902507214812
2017-04-11,0.0622902551274537
2017-04-12,0.0622902594714446
2017-04-13,0.0622902638774246
2017-04-14,0.062290270187651
2017-04-15,0.06229027507425
2017-04-16,0.0622902782821924
2017-04-17,0.0622902834126787
2017-04-18,0.0622902878003709
2017-04-19,0.0622902929745499
2017-04-20,0.0622902987167545
2017-04-21,0.0622903017936193
2017-04-22,0.0622903090833915
2017-04-23,0.0622903177530912
2017-04-24,0.0622903243691738
2017-04-25,0.0622903290190228
2017-04-26,0.0622903331008471
2017-04-27,0.0622901361208603
2017-04-28,0.0622901442479625
2017-04-29,0.0622901492473645
2017-04-30,0.0622901528485509
2017-05-01,0.0622901571051524
2017-05-02,0.0622901611432806
2017-05-03,0.0622901671913424
2017-05-04,0.0622901708362214
2017-05-05,0.0622901716664014
2017-05-06,0.0622901749180503
2017-05-07,0.0622901805728674
2017-05-08,0.0622901843925283
2017-05-09,0.0622901867702819
2017-05-10,0.0622901891917212
2017-05-11,0.0622901941474311
2017-05-12,0.0622902007198235
2017-05-13,0.0622902045577327
2017-05-14,0.0622902088834506
2017-05-15,0.0622902120039996
2017-05-16,0.0622902164790758
2017-05-17,0.062290222614525
2017-05-18,0.0622902250177135
2017-05-19,0.0622902266526652
2017-05-20,0.0622902346232535
2017-05-21,0.0622902388615919
2017-05-22,0.0622902416762865
2017-05-23,0.0622902454959399
2017-05-24,0.0622902606140779
2017-05-25,0.0622902970986576
2017-05-26,0.0622902982529855
2017-05-27,0.0622902965489168
2017-05-28,0.0622903043629905
2017-05-29,0.062290308688718
2017-05-30,0.0622903152611032
2017-05-31,0.0622903191244334
2017-06-01,0.0622903232499407
2017-06-02,0.0622903254346442
2017-06-03,0.0622903316829247
2017-06-04,0.0622903356773509
2017-06-05,0.0622903375561958
2017-06-06,0.0622903410517336
2017-06-07,0.0622903467502342
2017-06-08,0.062290350333151
2017-06-09,0.0622903544332099
2017-06-10,0.0622903575791891
2017-06-11,0.0622903619668612
2017-06-12,0.0622903671410087
2017-06-13,0.0622903728649335
2017-06-14,0.062290375854391
2017-06-15,0.0622903714632096
2017-06-16,0.0622903824704525
2017-06-17,0.0622903865339979
2017-06-18,0.0622903905284114
2017-06-19,0.0622903910090462
2017-06-20,0.0622903949597602
2017-06-21,0.0622903998097972
2017-06-22,0.0622904048346185
2017-06-23,0.0622904065132354
2017-06-24,0.062290409702901
2017-06-25,0.0622904133295073
2017-06-26,0.0622904194212326
2017-06-27,0.0622904231971604
2017-06-28,0.0622904264742109
2017-06-29,0.0622904301190654
2017-06-30,0.0622904348125673
2017-07-01,0.0622904383954764
2017-07-02,0.0622904407294948
2017-07-03,0.0622904420840063
2017-07-04,0.0622904443560964
2017-07-05,0.0622904486563427
2017-07-06,0.0622904525014086
2017-07-07,0.0622904539870008
2017-07-08,0.0622904576755388
2017-07-09,0.0622904642041847
2017-07-10,0.0622904678927123
2017-07-11,0.0622904701210978
2017-07-12,0.0622904725425043
2017-07-13,0.0622903381140688
2017-07-14,0.0622903390935693
2017-07-15,0.0622903455348089
2017-07-16,0.0622903483749104
2017-07-17,0.0622903506652231
2017-07-18,0.0622903562762876
2017-07-19,0.0622903595970242
2017-07-20,0.0622903607767456
2017-07-21,0.0622903619747014
2017-07-22,0.0622903674364492
2017-07-23,0.0622903730912111
2017-07-24,0.0622903756873748
2017-07-25,0.0622903775225054
2017-07-26,0.0622903810799412
2017-07-27,0.0622903877142003
2017-07-28,0.0622903910094607
2017-07-29,0.062290393343455
2017-07-30,0.0622903953279144
2017-07-31,0.0622903985175753
2017-08-01,0.0622904024245578
2017-08-02,0.062290403123639
2017-08-03,0.062290405046172
2017-08-04,0.0622904088657787
2017-08-05,0.0622904137340388
2017-08-06,0.06229041604981
2017-08-07,0.0622904192576923
2017-08-08,0.0622904219594686
2017-08-09,0.0622904254295147
2017-08-10,0.0622904312590379
2017-08-11,0.062290435253414
2017-08-12,0.0622904364258947
2017-08-13,0.0622904391531396
2017-08-14,0.0622904434533728
2017-08-15,0.0622904463117044
2017-08-16,0.0622904487330854
2017-08-17,0.0622904505682286
2017-08-18,0.0622904526837596
2017-08-19,0.0622904591250067
2017-08-20,0.0622904617211666
2017-08-21,0.0622904641425508
2017-08-22,0.0622904690108024
2017-08-23,0.0622904739664527
2017-08-24,0.0622904792716527
2017-08-25,0.0622904839833371
2017-08-26,0.0622904867105768
2017-08-27,0.0622904909416345
2017-08-28,0.0622904951544763
2017-08-29,0.0622904999353415
2017-08-30,0.0622905019634782
2017-08-31,0.0622905048218072
2017-09-01,0.0622905097592457
2017-09-02,0.0622905136662263
2017-09-03,0.0622905168304114
2017-09-04,0.0622905201256805
2017-09-05,0.0622905261736722
2017-09-06,0.0622905337254652
2017-09-07,0.0622901848499362
2017-09-08,0.0622901824833903
2017-09-09,0.0622901869768033
2017-09-10,0.0622902030308288
2017-09-11,0.0622902066066637
2017-09-12,0.0622902118245587
2017-09-13,0.0622902152510084
2017-09-14,0.0622902194639531
2017-09-15,0.0622902237205913
2017-09-16,0.062290227977224
2017-09-17,0.0622902304860886
2017-09-18,0.0622902334318944
2017-09-19,0.062290237907003
2017-09-20,0.0622902441918554
2017-09-21,0.0622902480298288
2017-09-22,0.0622902507571641
2017-09-23,0.0622902562118393
2017-09-24,0.0622902626277619
2017-09-25,0.0622902680387158
2017-09-26,0.0622902708971261
2017-09-27,0.0622902762897981
2017-09-28,0.0622901736707446
2017-09-29,0.0622901763106865
2017-09-30,0.0622901798682072
2017-10-01,0.0622901878824962
2017-10-02,0.0622901935373239
2017-10-03,0.0622901993669245
2017-10-04,0.0622902073558278
2017-10-05,0.0622902125228873
2017-10-06,0.0622902169796846
2017-10-07,0.0622902221284534
2017-10-08,0.0622902288756268
2017-10-09,0.0622902329757353
2017-10-10,0.0622902362019583
2017-10-11,0.0622902432549855
2017-10-12,0.062290249783689
2017-10-13,0.0622902524236143
2017-10-14,0.0622902552565839
2017-10-15,0.0622902590579719
2017-10-16,0.0622902637515221
2017-10-17,0.0622902698615383
2017-10-18,0.0622902736811881
2017-10-19,0.062290277413449
2017-10-20,0.0622902819504847
2017-10-21,0.0622902908132248
2017-10-22,0.0622902962241193
2017-10-23,0.0622903008048296
2017-10-24,0.062290306783753
2017-10-25,0.0622903154534418
2017-10-26,0.062290321020844
2017-10-27,0.0622903250152633
2017-10-28,0.0622903284416605
2017-10-29,0.0622903333973409
2017-10-30,0.0622903390084359
2017-10-31,0.0622903448816975
2017-11-01,0.06229034756529
2017-11-02,0.062290351971202
2017-11-03,0.0622903589805011
2017-11-04,0.0622903663576114
2017-11-05,0.0622903720743429
2017-11-06,0.0622903756754957
2017-11-07,0.0622903808678888
2017-11-08,0.0622903919844211
2017-11-09,0.0622903980506957
2017-11-10,0.0622904001662504
2017-11-11,0.0622904044665107
2017-11-12,0.0622904119127434
2017-11-13,0.0622904152954228
2017-11-14,0.0622904186780963
2017-11-15,0.0622904220862258
2017-11-16,0.0622904295070073
2017-11-17,0.0622904355550212
2017-11-18,0.0622904416212694
2017-11-19,0.0622904464203921
2017-11-20,0.062290451481683
2017-11-21,0.0622904597326359
2017-11-22,0.0622904680964236
2017-11-23,0.0622904733761731
2017-11-24,0.0622904775016429
2017-11-25,0.0622904822825206
2017-11-26,0.0622904891170142
2017-11-27,0.0622904949028568
2017-11-28,0.0622904972368635
2017-11-29,0.0622905017555732
2017-11-30,0.0622903788623683
2017-12-01,0.0622903809779096
2017-12-02,0.0622903840292502
2017-12-03,0.0622903923238686
2017-12-04,0.0622903972795132
2017-12-05,0.0622904047002556
2017-12-06,0.062290410442395
2017-12-07,0.0622904144549877
2017-12-08,0.062290419978655
2017-12-09,0.062290423754562
2017-12-10,0.0622904288412828
2017-12-11,0.0622904326608749
2017-12-12,0.062290437135883
2017-12-13,0.0622904403437655
2017-12-14,0.0622901383735252
2017-12-15,0.0622901382790477
2017-12-16,0.0622901409189949
2017-12-17,0.0622901501750522
2017-12-18,0.0622901575959519
2017-12-19,0.0622901641866609
2017-12-20,0.0622901685926714
2017-12-21,0.0622901724306563
2017-12-22,0.0622901768183577
2017-12-23,0.0622901831905911
2017-12-24,0.0622901876219855
2017-12-25,0.062290190767955
2017-12-26,0.0622901945002448
2017-12-27,0.0622901993431837
2017-12-28,0.0622902047358539
2017-12-29,0.0622902064582172
2017-12-30,0.0622902093349178
2017-12-31,0.0622902142652396
2018-01-01,0.0622902202696217
2018-01-02,0.0622902255494949
2018-01-03,0.0622902282514117
2018-01-04,0.0622902310661237
2018-01-05,0.0622902370014052
2018-01-06,0.0622902417386561
2018-01-07,0.0622902446590349
2018-01-08,0.0622902465998646
2018-01-09,0.0622902499826031
2018-01-10,0.0622902547635458
2018-01-11,0.0622902568791426
2018-01-12,0.0622902587945538
2018-01-13,0.0622902608664661
2018-01-14,0.062290265709382
2018-01-15,0.0622902719941962
2018-01-16,0.0622902738222174
2018-01-17,0.0622902761308707
2018-01-18,0.0622902807116105
2018-01-19,0.0622902856418968
2018-01-20,0.0622902910091255
2018-01-21,0.0622902928188639
2018-01-22,0.0622902956955269
2018-01-23,0.062290300083211
2018-01-24,0.0622903043398181
2018-01-25,0.0622903064299863
2018-01-26,0.0622903069725876
2018-01-27,0.0622903109415944
2018-01-28,0.0622903155660144
2018-01-29,0.062290318923299
2018-01-30,0.0622903210134493
2018-01-31,0.0622903234531544
2018-02-01,0.0622903281212594
2018-02-02,0.0622903335758474
2018-02-03,0.0622903361029251
2018-02-04,0.0622903381748129
2018-02-05,0.0622903420127203
2018-02-06,0.0622903466808125
2018-02-07,0.0622903491459319
2018-02-08,0.0622903502747952
2018-02-09,0.0622903519971241
2018-02-10,0.0622903560097908
2018-02-11,0.0622903590174802
2018-02-12,0.0622903615262978
2018-02-13,0.0622903631794807
2018-02-14,0.0622903665986552
2018-02-15,0.0622903734951116
2018-02-16,0.0622903778573063
2018-02-17,0.0622903801658867
2018-02-18,0.062290384440692
2018-02-19,0.0622903876231471
2018-02-20,0.0622903925788222
2018-02-21,0.0622903948873876
2018-02-22,0.0622903956921067
2018-02-23,0.0622903992241034
2018-02-24,0.0622904034988966
2018-02-25,0.0622904059822259
2018-02-26,0.0622904073731918
2018-02-27,0.062290410948876
2018-02-28,0.062290414655634
2018-03-01,0.0622904984536152
2018-03-02,0.0622905033838036
2018-03-03,0.0622905077896561
2018-03-04,0.0622905098797094
2018-03-05,0.0622905147224882
2018-03-06,0.0622905190409324
2018-03-07,0.0622905205010513
2018-03-08,0.0622905221541645
2018-03-09,0.0622905260356626
2018-03-10,0.0622905298552478
2018-03-11,0.0622905318579097
2018-03-12,0.0622905327245184
2018-03-13,0.0622905361690544
2018-03-14,0.0622905413868453
2018-03-15,0.062290142644718
2018-03-16,0.0622901397101488
2018-03-17,0.0622901474369117
2018-03-18,0.0622901509690479
2018-03-19,0.0622901573849807
2018-03-20,0.0622901608114229
2018-03-21,0.0622901630764188
2018-03-22,0.0622901676825859
2018-03-23,0.0622901720885884
2018-03-24,0.0622901767821515
2018-03-25,0.062290177299377
2018-03-26,0.0622901799139162
2018-03-27,0.0622901847568608
2018-03-28,0.062290189075463
2018-03-29,0.0622901921269238
2018-03-30,0.0622901942862159
2018-03-31,0.0622901972066081
2018-04-01,0.0622902030544959
2018-04-02,0.0622902074167788
2018-04-03,0.0622902100566984
2018-04-04,0.0622902139820394
2018-04-05,0.0622902174267378
2018-04-06,0.0622902230378457
2018-04-07,0.0622902253719146
2018-04-08,0.0622902251463191
2018-04-09,0.0622902311943627
2018-04-10,0.062290235014016
2018-04-11,0.0622902382839451
2018-04-12,0.0622902403121533
2018-04-13,0.0622902441500753
2018-04-14,0.0622902490620813
2018-04-15,0.0622902546914744
2018-04-16,0.0622902580741837
2018-04-17,0.0622902610199507
2018-04-18,0.0622902664125941
2018-04-19,0.062290270862243
2018-04-20,0.0622902759053273
2018-04-21,0.0622902786763194
2018-04-22,0.0622902825142412
2018-04-23,0.0622902876884108
2018-04-24,0.0622902919013057
2018-04-25,0.0622902950655342
2018-04-26,0.0622902978984938
2018-04-27,0.0622903017618484
2018-04-28,0.0622903066738472
2018-04-29,0.0622903111489013
2018-04-30,0.06229031348295
2018-05-01,0.0622903168402382
2018-05-02,0.0622903222328741
2018-05-03,0.0622903260525219
2018-05-04,0.0622903296536974
2018-05-05,0.0622903318129714
2018-05-06,0.0622903351519859
2018-05-07,0.0622903411126449
2018-05-08,0.0622903450196832
2018-05-09,0.0622903476850284
2018-05-10,0.062290350456018
2018-05-11,0.0622903552369376
2018-05-12,0.062290362639502
2018-05-13,0.0622903656289576
2018-05-14,0.0622903694922974
2018-05-15,0.0622903732062982
2018-05-16,0.0622903798660701
2018-05-17,0.0622903865075773
2018-05-18,0.0622903883172985
2018-05-19,0.0622903921806429
2018-05-20,0.062290397616977
2018-05-21,0.0622904018116166
2018-05-22,0.0622904041456611
2018-05-23,0.0622904066544942
2018-05-24,0.062290410255676
2018-05-25,0.0622902436064879
2018-05-26,0.0622902489991136
2018-05-27,0.06229025019712
2018-05-28,0.0622902526440093
2018-05-29,0.0622902572501515
2018-05-30,0.062290262293227
2018-05-31,0.0622902659198486
2018-06-01,0.0622902697831906
2018-06-02,0.0622902747825695
2018-06-03,0.0622902800441192
2018-06-04,0.0622902851745834
2018-06-05,0.0622902866164977
2018-06-06,0.0622902899118046
2018-06-07,0.0622902915721952
2018-06-08,0.0622902993679981
2018-06-09,0.0622903009409934
2018-06-10,0.0622903024885378
2018-06-11,0.0622903066394864
2018-06-12,0.0622903107030484
2018-06-13,0.0622903149850763
2018-06-14,0.0622903167947771
2018-06-15,0.0622903203777015
2018-06-16,0.0622903264075014
2018-06-17,0.0622903311447274
2018-06-18,0.0622903326922548
2018-06-19,0.0622903358382356
2018-06-20,0.0622903401385089
2018-06-21,0.0622903442894441
2018-06-22,0.0622903481345208
2018-06-23,0.062290350250079
2018-06-24,0.0622903521289444
2018-06-25,0.0622903570409241
2018-06-26,0.0622903612792506
2018-06-27,0.0622903658671391
2018-06-28,0.0622903678953111
2018-06-29,0.0622903720644792
2018-06-30,0.0622903773514556
2018-07-01,0.0622903816954104
2018-07-02,0.0622903840294373
2018-07-03,0.0622903857080413
2018-07-04,0.0622903893965689
2018-07-05,0.0622903949894116
2018-07-06,0.0622903950950403
2018-07-07,0.0622903959252136
2018-07-08,0.0622903996574355
2018-07-09,0.0622904039831502
2018-07-10,0.062290407653446
2018-07-11,0.0622904082833788
2018-07-12,0.0622904115604219
2018-07-13,0.0622904158861397
2018-07-14,0.0622904210165738
2018-07-15,0.0622904243810021
2018-07-16,0.0622904261469843
2018-07-17,0.0622904305600948
2018-07-18,0.0622904354028947
2018-07-19,0.0622904387418511
2018-07-20,0.0622904414945583
2018-07-21,0.0622904433479441
2018-07-22,0.0622904463191396
2018-07-23,0.0622904501387254
2018-07-24,0.0622904524108114
2018-07-25,0.0622904536961581
2018-07-26,0.0622904579781614
2018-07-27,0.0622904615355922
2018-07-28,0.0622904631959627
2018-07-29,0.0622904657229621
